rowNumber,timestamp,handle,productTitle,field,original,updated,reason,severity,phase
241,26/09/2025,tixo-trager-abroller,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
241,26/09/2025,tixo-trager-abroller,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
241,26/09/2025,tixo-trager-abroller,,Variant SKU,,BAS-PRD-1SZ3,Generated per SOP,info,3d
241,26/09/2025,tixo-trager-abroller,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
241,26/09/2025,tixo-trager-abroller,,Variant Taxable,,TRUE,Taxable default,info,3d
241,26/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
241,26/09/2025,tixo-trager-abroller,,Google Shopping / Condition,,new,Condition set to new,info,4
241,26/09/2025,tixo-trager-abroller,,SEO Description,,,SEO desc length 116,warn,4
241,26/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category,warn,4
242,26/09/2025,spitzer-radierer-2in1,"Spitzer & Radierer ""2in1""",Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
242,26/09/2025,spitzer-radierer-2in1,"Spitzer & Radierer ""2in1""",SEO Title,,"Spitzer & Radierer ""2in1"" | Bastelschachtel",SEO title standardized per SOP,info,3c
242,26/09/2025,spitzer-radierer-2in1,"Spitzer & Radierer ""2in1""",SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
242,26/09/2025,spitzer-radierer-2in1,"Spitzer & Radierer ""2in1""",Google Shopping / Condition,,new,Condition set to new,info,4
242,26/09/2025,spitzer-radierer-2in1,"Spitzer & Radierer ""2in1""",SEO Description,,,SEO desc length 116,warn,4
243,26/09/2025,spitzer-radierer-2in1,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
243,26/09/2025,spitzer-radierer-2in1,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
243,26/09/2025,spitzer-radierer-2in1,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
243,26/09/2025,spitzer-radierer-2in1,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
243,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
243,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Condition,,new,Condition set to new,info,4
243,26/09/2025,spitzer-radierer-2in1,,SEO Description,,,SEO desc length 116,warn,4
243,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category,warn,4
244,26/09/2025,spitzer-radierer-2in1,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
244,26/09/2025,spitzer-radierer-2in1,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
244,26/09/2025,spitzer-radierer-2in1,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
244,26/09/2025,spitzer-radierer-2in1,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
244,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
244,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Condition,,new,Condition set to new,info,4
244,26/09/2025,spitzer-radierer-2in1,,SEO Description,,,SEO desc length 116,warn,4
244,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category,warn,4
245,26/09/2025,spitzer-radierer-2in1,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
245,26/09/2025,spitzer-radierer-2in1,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
245,26/09/2025,spitzer-radierer-2in1,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
245,26/09/2025,spitzer-radierer-2in1,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
245,26/09/2025,spitzer-radierer-2in1,,Variant SKU,,BAS-PRD-0UKK,Generated per SOP,info,3d
245,26/09/2025,spitzer-radierer-2in1,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
245,26/09/2025,spitzer-radierer-2in1,,Variant Taxable,,TRUE,Taxable default,info,3d
245,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
245,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Condition,,new,Condition set to new,info,4
245,26/09/2025,spitzer-radierer-2in1,,SEO Description,,,SEO desc length 116,warn,4
245,26/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category,warn,4
246,26/09/2025,spritzen-textmarker,Spritzen-Textmarker,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
246,26/09/2025,spritzen-textmarker,Spritzen-Textmarker,SEO Title,,Spritzen-Textmarker | Bastelschachtel,SEO title standardized per SOP,info,3c
246,26/09/2025,spritzen-textmarker,Spritzen-Textmarker,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
246,26/09/2025,spritzen-textmarker,Spritzen-Textmarker,Variant SKU,,BAS-SPRI-WTQP,Generated per SOP,info,3d
246,26/09/2025,spritzen-textmarker,Spritzen-Textmarker,Google Shopping / Condition,,new,Condition set to new,info,4
246,26/09/2025,spritzen-textmarker,Spritzen-Textmarker,SEO Description,,,SEO desc length 116,warn,4
247,26/09/2025,spritzen-textmarker,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
247,26/09/2025,spritzen-textmarker,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
247,26/09/2025,spritzen-textmarker,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
247,26/09/2025,spritzen-textmarker,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
247,26/09/2025,spritzen-textmarker,,Variant SKU,,BAS-PRD-3RIE,Generated per SOP,info,3d
247,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
247,26/09/2025,spritzen-textmarker,,Google Shopping / Condition,,new,Condition set to new,info,4
247,26/09/2025,spritzen-textmarker,,SEO Description,,,SEO desc length 116,warn,4
247,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category,warn,4
248,26/09/2025,spritzen-textmarker,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
248,26/09/2025,spritzen-textmarker,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
248,26/09/2025,spritzen-textmarker,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
248,26/09/2025,spritzen-textmarker,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
248,26/09/2025,spritzen-textmarker,,Variant SKU,,BAS-PRD-0CHJ,Generated per SOP,info,3d
248,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
248,26/09/2025,spritzen-textmarker,,Google Shopping / Condition,,new,Condition set to new,info,4
248,26/09/2025,spritzen-textmarker,,SEO Description,,,SEO desc length 116,warn,4
248,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category,warn,4
249,26/09/2025,spritzen-textmarker,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
249,26/09/2025,spritzen-textmarker,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
249,26/09/2025,spritzen-textmarker,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
249,26/09/2025,spritzen-textmarker,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
249,26/09/2025,spritzen-textmarker,,Variant SKU,,BAS-PRD-1ZNT,Generated per SOP,info,3d
249,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
249,26/09/2025,spritzen-textmarker,,Google Shopping / Condition,,new,Condition set to new,info,4
249,26/09/2025,spritzen-textmarker,,SEO Description,,,SEO desc length 116,warn,4
249,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category,warn,4
250,26/09/2025,spritzen-textmarker,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
250,26/09/2025,spritzen-textmarker,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
250,26/09/2025,spritzen-textmarker,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
250,26/09/2025,spritzen-textmarker,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
250,26/09/2025,spritzen-textmarker,,Variant SKU,,BAS-PRD-RNE5,Generated per SOP,info,3d
250,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
250,26/09/2025,spritzen-textmarker,,Google Shopping / Condition,,new,Condition set to new,info,4
250,26/09/2025,spritzen-textmarker,,SEO Description,,,SEO desc length 116,warn,4
250,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category,warn,4
251,26/09/2025,spritzen-textmarker,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
251,26/09/2025,spritzen-textmarker,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
251,26/09/2025,spritzen-textmarker,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
251,26/09/2025,spritzen-textmarker,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
251,26/09/2025,spritzen-textmarker,,Variant SKU,,BAS-PRD-PYXK,Generated per SOP,info,3d
251,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
251,26/09/2025,spritzen-textmarker,,Google Shopping / Condition,,new,Condition set to new,info,4
251,26/09/2025,spritzen-textmarker,,SEO Description,,,SEO desc length 116,warn,4
251,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category,warn,4
252,26/09/2025,spritzen-textmarker,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
252,26/09/2025,spritzen-textmarker,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
252,26/09/2025,spritzen-textmarker,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
252,26/09/2025,spritzen-textmarker,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
252,26/09/2025,spritzen-textmarker,,Variant SKU,,BAS-PRD-BVM2,Generated per SOP,info,3d
252,26/09/2025,spritzen-textmarker,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
252,26/09/2025,spritzen-textmarker,,Variant Taxable,,TRUE,Taxable default,info,3d
252,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
252,26/09/2025,spritzen-textmarker,,Google Shopping / Condition,,new,Condition set to new,info,4
252,26/09/2025,spritzen-textmarker,,SEO Description,,,SEO desc length 116,warn,4
252,26/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category,warn,4
253,26/09/2025,permanent-marker-uni-posca-3,"Permanent Marker UNI POSCA 0,07 mm",Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
253,26/09/2025,permanent-marker-uni-posca-3,"Permanent Marker UNI POSCA 0,07 mm",SEO Title,,"Permanent Marker UNI POSCA 0,07 mm | Bastelschachtel",SEO title standardized per SOP,info,3c
253,26/09/2025,permanent-marker-uni-posca-3,"Permanent Marker UNI POSCA 0,07 mm",SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
253,26/09/2025,permanent-marker-uni-posca-3,"Permanent Marker UNI POSCA 0,07 mm",Variant SKU,,UNI-PERM-51BI,Generated per SOP,info,3d
253,26/09/2025,permanent-marker-uni-posca-3,"Permanent Marker UNI POSCA 0,07 mm",Google Shopping / Condition,,new,Condition set to new,info,4
253,26/09/2025,permanent-marker-uni-posca-3,"Permanent Marker UNI POSCA 0,07 mm",SEO Description,,,SEO desc length 116,warn,4
254,26/09/2025,permanent-marker-uni-posca-3,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
254,26/09/2025,permanent-marker-uni-posca-3,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
254,26/09/2025,permanent-marker-uni-posca-3,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
254,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
254,26/09/2025,permanent-marker-uni-posca-3,,Variant SKU,,BAS-PRD-P5O5,Generated per SOP,info,3d
254,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
254,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Condition,,new,Condition set to new,info,4
254,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,,SEO desc length 116,warn,4
254,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category,warn,4
255,26/09/2025,permanent-marker-uni-posca-3,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
255,26/09/2025,permanent-marker-uni-posca-3,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
255,26/09/2025,permanent-marker-uni-posca-3,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
255,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
255,26/09/2025,permanent-marker-uni-posca-3,,Variant SKU,,BAS-PRD-XL8R,Generated per SOP,info,3d
255,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
255,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Condition,,new,Condition set to new,info,4
255,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,,SEO desc length 116,warn,4
255,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category,warn,4
256,26/09/2025,permanent-marker-uni-posca-3,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
256,26/09/2025,permanent-marker-uni-posca-3,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
256,26/09/2025,permanent-marker-uni-posca-3,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
256,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
256,26/09/2025,permanent-marker-uni-posca-3,,Variant SKU,,BAS-PRD-YIZ1,Generated per SOP,info,3d
256,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
256,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Condition,,new,Condition set to new,info,4
256,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,,SEO desc length 116,warn,4
256,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category,warn,4
257,26/09/2025,permanent-marker-uni-posca-3,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
257,26/09/2025,permanent-marker-uni-posca-3,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
257,26/09/2025,permanent-marker-uni-posca-3,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
257,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
257,26/09/2025,permanent-marker-uni-posca-3,,Variant SKU,,BAS-PRD-95BS,Generated per SOP,info,3d
257,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
257,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Condition,,new,Condition set to new,info,4
257,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,,SEO desc length 116,warn,4
257,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category,warn,4
258,26/09/2025,permanent-marker-uni-posca-3,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
258,26/09/2025,permanent-marker-uni-posca-3,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
258,26/09/2025,permanent-marker-uni-posca-3,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
258,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
258,26/09/2025,permanent-marker-uni-posca-3,,Variant SKU,,BAS-PRD-SOG1,Generated per SOP,info,3d
258,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
258,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Condition,,new,Condition set to new,info,4
258,26/09/2025,permanent-marker-uni-posca-3,,SEO Description,,,SEO desc length 116,warn,4
258,26/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category,warn,4
259,26/09/2025,cartoon-kugelschreiber,Cartoon Kugelschreiber,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
259,26/09/2025,cartoon-kugelschreiber,Cartoon Kugelschreiber,SEO Title,,Cartoon Kugelschreiber | Bastelschachtel,SEO title standardized per SOP,info,3c
259,26/09/2025,cartoon-kugelschreiber,Cartoon Kugelschreiber,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
259,26/09/2025,cartoon-kugelschreiber,Cartoon Kugelschreiber,Variant SKU,,BAS-CART-AL2X,Generated per SOP,info,3d
259,26/09/2025,cartoon-kugelschreiber,Cartoon Kugelschreiber,Google Shopping / Condition,,new,Condition set to new,info,4
259,26/09/2025,cartoon-kugelschreiber,Cartoon Kugelschreiber,SEO Description,,,SEO desc length 116,warn,4
260,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
260,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
260,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
260,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
260,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-ESB0,Generated per SOP,info,3d
260,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
260,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
260,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
260,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
261,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
261,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
261,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
261,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
261,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-DIBF,Generated per SOP,info,3d
261,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
261,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
261,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
261,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
262,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
262,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
262,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
262,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
262,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-WK02,Generated per SOP,info,3d
262,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
262,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
262,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
262,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
263,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
263,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
263,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
263,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
263,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-S2W8,Generated per SOP,info,3d
263,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
263,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
263,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
263,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
264,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
264,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
264,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
264,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
264,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-APNO,Generated per SOP,info,3d
264,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
264,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
264,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
264,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
265,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
265,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
265,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
265,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
265,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-QVRA,Generated per SOP,info,3d
265,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
265,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
265,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
265,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
266,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
266,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
266,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
266,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
266,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-S9WE,Generated per SOP,info,3d
266,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
266,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
266,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
266,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
267,26/09/2025,cartoon-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
267,26/09/2025,cartoon-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
267,26/09/2025,cartoon-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
